name,price,date,time,change,open,high,low,volume
"BUNS",53.51,"6/11/2007","3:41pm",0.18,53.2,53.77,52.81,11535394
"BUTTER",78.98,"6/11/2007","3:41pm",0.46,78.32,79.46,78.06,3172952
"CHEESE",50.73,"6/11/2007","3:41pm",-0.4,51.13,51.21,50.59,2869897
"CHERRIES",34.18,"6/11/2007","3:41pm",-0.02,34.28,34.44,34.12,5648050
"CHIPS",37.58,"6/11/2007","3:41pm",0.26,37.07,37.61,37.05,20658300
"COCONUT",31.73,"6/11/2007","3:41pm",0.73,31.0,31.9,30.9,13983822
"COFFEE",37.72,"6/11/2007","3:41pm",-0.23,37.78,37.83,37.62,10596819
"CELL",57.16,"6/11/2007","3:41pm",-0.22,57.25,57.4,56.91,3548036
"COOKIES",46.071999999999996,"6/11/2007","3:41pm",0.37200000000000005,45.8,46.29,45.46,8398683
"DEODRANT",103.38,"6/11/2007","3:41pm",0.31,102.87,104.0,102.5,3741504
"EGGS",21.991999999999997,"6/11/2007","3:46pm",0.162,21.7,22.08,21.69,35566072
"FRESHNER",62.29,"6/11/2007","3:41pm",0.16,62.89,62.89,62.15,7444481
"GRAPES",50.59,"6/11/2007","3:41pm",0.18,50.41,50.84,50.05,7794800
"MILK",51.74,"6/11/2007","3:41pm",0.07,51.67,51.85,51.32,7758670
"MINT",51.25,"6/11/2007","3:41pm",-0.16,51.47,51.62,50.98,4427195
"OIL",85.5,"6/11/2007","3:41pm",-0.44,85.94,85.98,85.28,2066900
"MAT",70.25,"6/11/2007","3:41pm",-0.05,70.25,70.5,69.76,6272385
"ONIONS",51.14,"6/11/2007","3:41pm",1.0,50.3,51.35,50.04,9785300
"PASTE",30.08,"6/11/2007","3:46pm",0.03,30.05,30.25,29.93,38740488
"PEPPER",26.43,"6/11/2007","3:41pm",-0.09,26.5,26.54,26.31,22573150
"SOAP",63.06,"6/11/2007","3:41pm",-0.01,62.8,63.21,62.75,6204746
"TEA",40.25,"6/11/2007","3:41pm",-0.01,40.2,40.47,39.88,14297535
"TISSUES",70.12,"6/11/2007","3:41pm",-0.11,69.85,70.3,69.51,2068500
"TOMATOES",43.56,"6/11/2007","3:41pm",0.49,42.95,43.61,42.88,8283057
"TOWEL",49.85,"6/11/2007","3:41pm",-0.23,49.9,50.12,49.55,9905878
"YOGURT",83.1801,"6/11/2007","3:41pm",0.5001,82.68,83.85,82.35,10980200
"ALMOND",39.28,"6/11/2007","3:46pm",-0.38,39.67,40.18,39.21,4013480
"BREAD",71.74,"6/11/2007","3:46pm",0.21,71.29,72.03,71.15,4893496
"APPLES",63.13,"6/11/2007","3:46pm",0.09,62.79,63.42,62.42,2811230
"BANANA",97.5,"6/11/2007","3:46pm",-0.69,98.25,98.79,97.44,2545100
"BUNS",53.47,"6/11/2007","3:46pm",0.14,53.2,53.77,52.81,11812294
"BUTTER",78.98,"6/11/2007","3:46pm",0.46,78.32,79.46,78.06,3228752
"CHEESE",50.78,"6/11/2007","3:46pm",-0.35,51.13,51.21,50.59,2971197
"CHERRIES",34.17,"6/11/2007","3:46pm",-0.03,34.28,34.44,34.12,5764350
"CHIPS",37.53,"6/11/2007","3:46pm",0.21,37.07,37.6202,37.05,21261200
"COCONUT",31.74,"6/11/2007","3:46pm",0.74,31.0,31.9,30.9,14221022
"COFFEE",37.69,"6/11/2007","3:46pm",-0.26,37.78,37.83,37.62,10829419
"CELL",57.13,"6/11/2007","3:46pm",-0.25,57.25,57.4,56.91,3612436
"COOKIES",46.06,"6/11/2007","3:46pm",0.36,45.8,46.29,45.46,8528683
"DEODRANT",103.37,"6/11/2007","3:46pm",0.3,102.87,104.0,102.5,3846604
"EGGS",21.97,"6/11/2007","3:51pm",0.14,21.7,22.08,21.69,37733764
"FRESHNER",62.28,"6/11/2007","3:46pm",0.15,62.89,62.89,62.15,7592281
"GRAPES",50.57,"6/11/2007","3:46pm",0.16,50.41,50.84,50.05,7987300
"MILK",51.71,"6/11/2007","3:46pm",0.04,51.67,51.85,51.32,7854570
"MINT",51.31,"6/11/2007","3:46pm",-0.1,51.47,51.62,50.98,4569195
"OIL",85.41,"6/11/2007","3:46pm",-0.53,85.94,85.98,85.28,2120500
"MAT",70.24,"6/11/2007","3:46pm",-0.06,70.25,70.5,69.76,6364785
"ONIONS",51.11,"6/11/2007","3:46pm",0.97,50.3,51.35,50.04,9941300
"PASTE",30.04,"6/11/2007","3:51pm",-0.01,30.05,30.25,29.93,41124800
"PEPPER",26.41,"6/11/2007","3:46pm",-0.11,26.5,26.54,26.31,23036750
"SOAP",63.05,"6/11/2007","3:46pm",-0.02,62.8,63.21,62.75,6374346
"TEA",40.21,"6/11/2007","3:46pm",-0.05,40.2,40.47,39.88,15620735
"TISSUES",70.19,"6/11/2007","3:46pm",-0.04,69.85,70.3,69.51,2171000
"TOMATOES",43.568999999999996,"6/11/2007","3:46pm",0.499,42.95,43.61,42.88,8442057
"TOWEL",49.85,"6/11/2007","3:46pm",-0.23,49.9,50.12,49.55,10081678
"YOGURT",83.14,"6/11/2007","3:46pm",0.46,82.68,83.85,82.35,11246800
"ALMOND",39.29,"6/11/2007","3:51pm",-0.37,39.67,40.18,39.21,4132380
"BREAD",71.62,"6/11/2007","3:51pm",0.09,71.29,72.03,71.15,5038729
"APPLES",63.09,"6/11/2007","3:51pm",0.05,62.79,63.42,62.42,2861530
"BANANA",97.49,"6/11/2007","3:51pm",-0.7,98.25,98.79,97.43,3063600
"BUNS",53.42,"6/11/2007","3:51pm",0.09,53.2,53.77,52.81,12267394
"BUTTER",78.78,"6/11/2007","3:51pm",0.26,78.32,79.46,78.06,3287352
"CHEESE",50.73,"6/11/2007","3:51pm",-0.4,51.13,51.21,50.59,3033697
"CHERRIES",34.135,"6/11/2007","3:51pm",-0.065,34.28,34.44,34.12,5919350
"CHIPS",37.49,"6/11/2007","3:51pm",0.17,37.07,37.6202,37.05,21532000
"COCONUT",31.72,"6/11/2007","3:51pm",0.72,31.0,31.9,30.9,14377693
"COFFEE",37.67,"6/11/2007","3:51pm",-0.28,37.78,37.83,37.62,11229419
"CELL",57.04,"6/11/2007","3:51pm",-0.34,57.25,57.4,56.91,3682536
"COOKIES",46.0,"6/11/2007","3:51pm",0.3,45.8,46.29,45.46,8652383
"DEODRANT",103.2,"6/11/2007","3:51pm",0.13,102.87,104.0,102.5,3934104
"EGGS",21.97,"6/11/2007","3:56pm",0.14,21.7,22.08,21.69,38481016
"FRESHNER",62.22,"6/11/2007","3:51pm",0.09,62.89,62.89,62.15,7738581
"GRAPES",50.48,"6/11/2007","3:51pm",0.07,50.41,50.84,50.05,8466180
"MILK",51.65,"6/11/2007","3:51pm",-0.02,51.67,51.85,51.32,7921870
"MINT",51.26,"6/11/2007","3:51pm",-0.15,51.47,51.62,50.98,5379392
"OIL",85.26,"6/11/2007","3:51pm",-0.68,85.94,85.98,85.28,2179200
"MAT",70.22,"6/11/2007","3:51pm",-0.08,70.25,70.5,69.76,6468485
"ONIONS",51.09,"6/11/2007","3:51pm",0.95,50.3,51.35,50.04,10126700
"PASTE",30.04,"6/11/2007","3:56pm",-0.01,30.05,30.25,29.93,45401260
"PEPPER",26.36,"6/11/2007","3:51pm",-0.16,26.5,26.54,26.31,23619450
"SOAP",63.01,"6/11/2007","3:51pm",-0.06,62.8,63.21,62.75,6447846
"TEA",40.14,"6/11/2007","3:51pm",-0.12,40.2,40.47,39.88,15842235
"TISSUES",70.19,"6/11/2007","3:51pm",-0.04,69.85,70.3,69.51,2300500
"TOMATOES",43.51,"6/11/2007","3:51pm",0.44,42.95,43.61,42.88,8663757
"TOWEL",49.81,"6/11/2007","3:51pm",-0.27,49.9,50.12,49.55,10280178
"YOGURT",82.99,"6/11/2007","3:51pm",0.31,82.68,83.85,82.35,11476800
"ALMOND",39.29,"6/11/2007","3:56pm",-0.37,39.67,40.18,39.21,4279480
"BREAD",71.63,"6/11/2007","3:56pm",0.1,71.29,72.03,71.15,5259629
"APPLES",63.06,"6/11/2007","3:56pm",0.02,62.79,63.42,62.42,2932030
"BANANA",97.48,"6/11/2007","3:56pm",-0.71,98.25,98.79,97.43,3134100
"BUNS",53.46,"6/11/2007","3:56pm",0.13,53.2,53.77,52.81,12689394
"BUTTER",78.76,"6/11/2007","3:56pm",0.24,78.32,79.46,78.06,3364652
"CHEESE",50.7,"6/11/2007","3:56pm",-0.43,51.13,51.21,50.59,3120297
"CHERRIES",34.16,"6/11/2007","3:56pm",-0.04,34.28,34.44,34.12,6061350
"CHIPS",37.47,"6/11/2007","3:56pm",0.15,37.07,37.6202,37.05,22045900
"COCONUT",31.72,"6/11/2007","3:56pm",0.72,31.0,31.9,30.9,14702993
"COFFEE",37.67,"6/11/2007","3:56pm",-0.28,37.78,37.83,37.62,11654819
"CELL",56.95,"6/11/2007","3:56pm",-0.43,57.25,57.4,56.91,3802936
"COOKIES",45.93,"6/11/2007","3:56pm",0.23,45.8,46.29,45.46,11355083
"DEODRANT",103.01,"6/11/2007","3:56pm",-0.06,102.87,104.0,102.5,4096804
"EGGS",21.93,"6/11/2007","4:01pm",0.1,21.7,22.08,21.69,40860336
"FRESHNER",62.29,"6/11/2007","3:56pm",0.16,62.89,62.89,62.15,7933681
"GRAPES",50.43,"6/11/2007","3:56pm",0.02,50.41,50.84,50.05,8654880
"MILK",51.66,"6/11/2007","3:56pm",-0.01,51.67,51.85,51.32,7987870
"MINT",51.3,"6/11/2007","3:56pm",-0.11,51.47,51.62,50.98,5548192
"OIL",85.18,"6/11/2007","3:56pm",-0.76,85.94,85.98,85.17,2274500
"MAT",70.22,"6/11/2007","3:56pm",-0.08,70.25,70.5,69.76,6635085
"ONIONS",51.06,"6/11/2007","3:56pm",0.92,50.3,51.35,50.04,10461500
"PASTE",30.02,"6/11/2007","4:00pm",-0.03,30.05,30.25,29.93,46709236
"PEPPER",26.37,"6/11/2007","3:56pm",-0.15,26.5,26.54,26.31,24178850
"SOAP",63.02,"6/11/2007","3:56pm",-0.05,62.8,63.21,62.75,6576946
"TEA",40.0918,"6/11/2007","3:56pm",-0.1682,40.2,40.47,39.88,16125935
"TISSUES",70.17,"6/11/2007","3:56pm",-0.06,69.85,70.3,69.51,2406200
"TOMATOES",43.48,"6/11/2007","3:56pm",0.41,42.95,43.61,42.88,9009057
"TOWEL",49.79,"6/11/2007","3:56pm",-0.29,49.9,50.12,49.55,10441378
"YOGURT",82.96,"6/11/2007","3:56pm",0.28,82.68,83.85,82.35,11744600
"ALMOND",39.3,"6/11/2007","4:01pm",-0.36,39.67,40.18,39.14,4516480
"BREAD",71.65,"6/11/2007","4:00pm",0.12,71.29,72.03,71.15,5942029
"APPLES",63.06,"6/11/2007","4:00pm",0.02,62.79,63.42,62.42,3050830
"BANANA",97.55,"6/11/2007","4:00pm",-0.64,98.25,98.79,97.42,3300500
"BUNS",53.47,"6/11/2007","4:01pm",0.14,53.2,53.77,52.81,13457894
"BUTTER",78.75,"6/11/2007","4:00pm",0.23,78.32,79.46,78.06,3456552
"CHEESE",50.73,"6/11/2007","3:59pm",-0.4,51.13,51.21,50.59,3162997
"CHERRIES",34.15,"6/11/2007","3:59pm",-0.05,34.28,34.44,34.12,6162650
"CHIPS",37.46,"6/11/2007","4:01pm",0.14,37.07,37.6202,37.05,23163100
"COCONUT",31.77,"6/11/2007","4:00pm",0.77,31.0,31.9,30.9,15223093
"COFFEE",37.71,"6/11/2007","4:00pm",-0.24,37.78,37.83,37.62,12074119
"CELL",57.02,"6/11/2007","3:59pm",-0.36,57.25,57.4,56.91,3911336
"COOKIES",45.89,"6/11/2007","4:00pm",0.19,45.8,46.29,45.46,11960883
"DEODRANT",103.22,"6/11/2007","4:01pm",0.15,102.87,104.0,102.5,4668204
"EGGS",21.93,"6/11/2007","4:01pm",0.1,21.7,22.08,21.69,41134284
"FRESHNER",62.27,"6/11/2007","4:00pm",0.14,62.89,62.89,62.15,8452146
"GRAPES",50.45,"6/11/2007","4:00pm",0.04,50.41,50.84,50.05,8869280
"MILK",51.65,"6/11/2007","3:59pm",-0.02,51.67,51.85,51.32,8049770
"MINT",51.25,"6/11/2007","4:01pm",-0.16,51.47,51.62,50.98,5969292
"OIL",85.3,"6/11/2007","4:01pm",-0.64,85.94,85.98,85.17,2454400
"MAT",70.22,"6/11/2007","4:00pm",-0.08,70.25,70.5,69.76,6887785
"ONIONS",51.09,"6/11/2007","3:59pm",0.95,50.3,51.35,50.04,10623065
"PASTE",30.02,"6/11/2007","4:00pm",-0.03,30.05,30.25,29.93,46924636
"PEPPER",26.37,"6/11/2007","4:00pm",-0.15,26.5,26.54,26.31,25287450
"SOAP",63.05,"6/11/2007","4:00pm",-0.02,62.8,63.21,62.75,6920246
"TEA",40.12,"6/11/2007","4:00pm",-0.14,40.2,40.47,39.88,16712535
"TISSUES",70.18,"6/11/2007","4:00pm",-0.05,69.85,70.3,69.51,2660900
"TOMATOES",43.47,"6/11/2007","3:59pm",0.4,42.95,43.61,42.88,9156827
"TOWEL",49.81,"6/11/2007","4:00pm",-0.27,49.9,50.12,49.55,10924878
"YOGURT",83.06,"6/11/2007","4:00pm",0.38,82.68,83.85,82.35,12427710
